surface,x,y,rx,ry,StemL,StemW,StemA,FrondL,FrondW,FrondA,group
cpc,6984.396075,4347.76348,3.773874152,3.681792806,0,0,0,48.28143341,24.4124085,257.4476118,well
cpc,7229.605918,4273.8516,2.853417087,3.405658306,0,0,0,76.40062143,40.594097,265.9929902,well
cpc,7155.120024,3986.811769,4.425858256,3.905131028,0,0,0,64.7776873,25.73171051,263.0750095,well
cpc,6696.661157,4011.109514,2.301142848,2.2550981,0,0,0,38.03884698,13.64010496,257.847264,well
cpc,5779.458996,4541.014874,3.254307386,2.277993157,0,0,0,36.76717338,17.84430735,261.0377908,well
cpc,5885.78445,4421.67536,1.242617025,2.024986202,0,0,0,30.12657776,15.98027059,92.45180529,well
cpc,5599.561123,3819.802543,5.727580946,4.555986419,0,0,0,76.80563318,38.95413284,269.4171417,well
cpc,5654.256845,2295.645131,4.505880424,3.942607403,0,0,0,100.5250961,26.03143937,264.5343571,well
cpc,6211.731258,1697.841183,3.584406036,3.451616694,0,0,0,66.1553992,24.92111482,267.9299818,well
cpc,6533.373031,3003.249306,2.159067743,2.065175218,0,0,0,30.86729746,17.12482031,262.4859725,well
cpc,6613.070819,3147.623694,5.82009568,4.693579801,0,0,0,104.8466128,58.86796163,263.6258783,well
cpc,6797.848297,3439.978633,4.779208224,5.442934007,0,0,0,103.6844835,38.61509565,259.5247071,well
cpc,6815.637662,2952.238462,5.044719704,4.646407505,0,0,0,94.21172709,37.93821587,255.807242,well
cpc,7147.261317,3304.170713,4.248185,3.451616694,0,0,0,109.993901,42.86636552,92.07500939,well
cpc,7236.947311,2340.515764,7.885290741,10.51362018,0,0,0,129.6229232,44.53123979,263.513239,well
cpc,5660.076885,2200.740973,3.942645503,2.722276364,0,0,0,104.2661008,38.984185,92.06379826,well
cpc,5932.716768,1572.726874,3.398863013,3.493242265,0,0,0,120.2967793,39.41175234,269.1006261,well
cpc,6176.396155,1011.636613,3.870927548,3.398830204,0,0,0,110.3728651,41.85014898,256.3442536,well
cpc,6231.721851,1124.08127,4.437404673,3.682065856,0,0,0,99.57576126,41.54818837,267.9352268,well
cpc,6441.412864,1313.471705,4.909468679,4.815009522,0,0,0,114.1460587,40.37920009,96.17265671,well
cpc,6757.224279,1443.193706,2.737973034,4.248537954,0,0,0,67.16183688,38.37777049,266.4538583,well
cpc,6960.306081,1152.688151,3.398863013,3.398830204,0,0,0,77.09479944,19.33492668,261.6913734,well
cpc,7428.652929,461.9063712,5.607837943,3.204447717,0,0,0,139.8727937,50.351989,260.1061788,well
cpc,7268.562451,1432.186431,6.80951771,6.008339304,0,0,0,152.3834133,48.83575467,267.2880451,well
cpc,5455.29495,480.7324667,2.336599236,2.670373583,0,0,0,80.23903548,31.92020011,262.6385191,well
cpc,7611.28543,2332.660179,4.878423001,4.234061807,0,0,0,94.87158079,35.6212555,92.1128356,well
cpc,7550.192903,967.494616,2.47327356,4.81632847,0,0,0,74.91866256,27.87729287,94.18488069,well
cpc,7809.496067,909.308161,2.993962954,5.467183597,0,0,0,82.04985767,30.1694394,265.0854147,well
cpc,7748.575361,804.9110012,6.378442423,6.24820975,0,0,0,85.60743418,37.29442292,262.4860289,well
cpc,7689.086764,189.9830824,5.727580946,7.810262055,0,0,0,130.9346932,52.60341709,264.9809482,well
cpc,1978.169603,4448.630997,29.85248902,48.94255402,0,0,0,0,0,0,eff
cpc,2697.003769,5000.438147,58.4346897,18.84387287,0,0,0,0,0,0,eff
cpc,2710.230485,4358.749892,94.75618008,16.05063261,0,0,0,0,0,0,eff
cpc,2880.666398,4093.093302,3.971803379,3.971765014,0,0,0,88.78441402,28.53630619,354.7008858,eff
cpc,2810.326955,3431.502113,50.57175228,9.893033652,0,0,0,0,0,0,eff
cpc,2358.992755,3538.99947,10.95343995,5.338599543,0,0,0,150.5582784,61.43274257,253.958564,eff
cpc,1576.511786,1129.575629,11.04541493,13.80681073,30.32221701,11.46245796,111.7364694,0,0,0,eff
cpc,2460.618151,1287.715339,8.981888332,9.242143864,0,0,0,139.0486221,19.82876637,268.927183,eff
cpc,2866.532357,1463.606865,2.853417087,3.037478973,0,0,0,122.6257307,17.69658696,94.56357729,eff
cpc,5089.093377,1830.607374,4.739958082,4.673153175,0,0,0,81.70809505,26.18667118,104.6719737,eff
cpc,3611.227516,2226.757345,59.81694176,21.36298575,0,0,0,0,0,0,eff
cpc,4101.381083,3202.780532,25.77471155,5.28706903,0,0,0,0,0,0,eff
cpc,4235.824563,2399.240563,49.06374112,18.85156377,0,0,0,0,0,0,eff
cpc,3509.506606,3628.200827,4.720643499,4.531773606,0,0,0,158.1764305,14.21587463,265.4125473,eff
cpc,4710.563893,3148.303024,41.94646829,6.263012658,0,0,0,0,0,0,eff
cpc,5221.277434,3500.124948,41.85848905,9.079271134,0,0,0,0,0,0,eff
cpc,6301.059614,4001.065402,29.93962689,10.60893897,0,0,0,0,0,0,eff
cpc,5476.04294,4881.070775,71.97980795,13.62264063,0,0,0,0,0,0,eff
cpc,6021.459866,4977.212229,24.71427483,9.802773433,0,0,0,0,0,0,eff
cpc,7033.901198,2396.838724,76.50608246,14.45622891,0,0,0,0,0,0,eff
cpc,5595.211108,2979.828259,34.73282628,10.74829871,0,0,0,0,0,0,eff
cpc,6298.283077,1615.401068,30.40094114,9.724430311,0,0,0,0,0,0,eff
