surface,x,y,rx,ry,StemL,StemW,StemA,FrondL,FrondW,FrondA,group
mpg,618.399298,2274.514373,5.868527281,5.492285802,0,0,0,51.31749861,17.60041976,193.2215448,eff
mpg,158.1191125,2208.073554,3.617666004,3.085625948,0,0,0,43.73995989,31.76206212,190.6539626,eff
mpg,716.3210631,2721.082368,2.971882364,3.197563487,0,0,0,34.78203998,26.11122449,218.0599479,eff
mpg,661.0588638,2533.780355,3.536164017,3.686602664,0,0,0,29.46528747,23.03763108,214.1773986,eff
mpg,341.8259932,2656.642116,8.426603417,6.01894291,0,0,0,35.32765752,44.9260098,193.7995453,eff
mpg,220.2579652,2749.228506,3.617666004,3.404828815,0,0,0,62.89741299,20.74866032,190.625582,eff
mpg,1.150389171,2465.691103,6.019001912,6.771311567,0,0,0,49.02093823,9.149298556,175.2362789,eff
mpg,345.8890408,840.125032,8.577077784,9.630309185,0,0,0,60.59296767,11.26865364,30.76876312,eff
mpg,518.7151433,2068.475573,9.682576036,12.4489044,62.51281083,10.32255071,245.9429574,41.92410851,33.04222501,179.4185468,eff
mpg,578.448272,1373.403417,5.793289568,5.266575575,0,0,0,51.09043691,12.18777338,207.9237816,eff
mpg,844.3391832,1787.470921,6.490517735,5.320044429,0,0,0,33.53396938,56.9727295,113.9622811,eff
mpg,1124.973472,1854.617826,8.200890545,8.576994175,0,0,0,55.60633388,11.83412495,204.9702695,eff
mpg,1101.273948,1799.318903,6.169477337,8.351283684,0,0,0,50.1334361,14.89388234,212.4978829,eff
mpg,965.9213135,532.4816526,8.200890545,10.15696682,0,0,0,0,0,0,eff
mpg,212.045801,1135.658988,15.3750784,16.49213815,0,0,0,0,0,0,eff
mpg,1311.443873,648.2364672,7.341733405,9.256877316,0,0,0,74.12378261,12.91110677,2.468045695,eff
mpg,1367.304824,185.4989374,15.10907398,22.55698945,0,0,0,195.6666047,18.80390189,25.97438639,eff
mpg,1323.467333,248.2754888,12.12982059,10.00168312,0,0,0,116.9977503,61.81156693,16.91903979,eff
mpg,1382.812583,1971.686286,5.718052385,7.222731756,0,0,0,35.79416011,10.7133513,211.418463,eff
mpg,178.6889062,876.2535697,7.98014496,10.00168312,0,0,0,96.53914043,20.11642892,10.54214855,eff
mpg,1828.595559,1427.423424,8.05041512,6.62083773,38.0583428,8.277362893,204.0318173,24.43848257,13.72549047,211.145597,eff
mpg,1945.014346,1425.60145,9.735777396,12.76810726,0,0,0,93.83746655,13.78145914,200.7859056,eff
mpg,1634.708094,1504.164949,5.417102329,4.664681284,0,0,0,114.835935,94.37430813,203.4749132,eff
mpg,1693.129947,1183.844297,5.304245893,7.185114091,18.53329996,6.522154154,203.4427301,21.04009945,18.51044943,204.7321452,eff
mpg,1906.766707,1157.624273,5.718052385,4.815154592,0,0,0,41.45270985,11.61098891,23.30805598,eff
mpg,180.497836,645.682894,9.788977962,8.831274376,32.02166729,12.52818233,24.98431809,26.75410417,18.36788277,17.35418351,eff
mpg,1795.41575,595.3044268,13.54275516,9.780782493,93.94587946,14.42343385,27.05780951,71.86782704,37.7917048,21.62328834,eff
mpg,1752.078586,573.7867633,6.620902288,8.276046501,0,0,0,24.12535122,8.978097598,34.58292418,eff
mpg,1339.640255,324.5649994,5.107292965,3.83043202,0,0,0,41.72036904,19.50669124,42.51957861,eff
mpg,1864.734204,403.088784,5.320096287,6.277652764,0,0,0,40.2563069,6.615931357,26.36210065,eff
mpg,2171.565418,1664.908282,4.326157748,4.401352069,0,0,0,46.87176897,16.4974862,208.7866495,eff
mpg,2135.367242,1276.906195,3.458062719,3.351628249,0,0,0,29.59173427,22.56106754,192.0374915,eff
mpg,2308.53651,877.6368907,5.85210618,7.660864305,0,0,0,57.85031003,49.78362225,6.135762717,eff
